   10000392.323974954     
   10000444.116477970     
   10000633.198643249     
   10001071.398708146     
   10001874.836371036     
   10003153.500594186     
   10005005.582704546     
   10007514.882337868     
   10010750.141744228     
   10014765.538641883     
   10019601.827176293     
   10025287.794813301     
   10031841.824497601     
   10039273.433381760     
   10047584.714036830     
   10056771.639842851     
   10066825.219248638     
   10077732.499273546     
   10089477.424770052     
   10102041.561131369     
   10115404.697645502     
   10129545.346804757     
   10144441.153544381     
   10160069.227465302     
   10176406.409893308     
   10193429.486312982     
   10211115.353397915     
   10229441.148604522     
   10248384.349140443     
   10267922.846076712     
   10288034.998450691     
   10308699.671400407     
   10329896.261673845     
   10351604.713259721     
   10373805.525380814     
   10396479.754658675     
   10419609.012906225     
   10443175.461699948     
   10467161.804641793     
   10491551.278016239     
   10516327.640383452     
   10541475.161517281     
   10566978.610989090     
   10592823.246616524     
   10618994.802927386     
   10645479.479740892     
   10672263.930929258     
   10699335.253393853     
   10726680.976271074     
   10754289.050367769     
   10782147.837818651     
   10810246.101952003     
   10838572.997347984     
   10867118.060073907     
   10895871.198081488     
   10924822.681754317     
   10953963.134594748     
   10983283.524044575     
   11012775.152434641     
   11042429.648063179     
   11072238.956403241     
   11102195.331444602     
   11132291.327173170     
   11162519.789196029     
   11192873.846519820     
   11223346.905133678     
   11253932.655486431     
   11284625.050955467     
   11315418.288449958     
   11346306.803795101     
   11377285.266644374     
   11408348.574946985     
   11439491.849175384     
   11470710.426452182     
   11501999.854675598     
   11533355.886711989     
   11564774.474702505     
   11596251.764513006     
   11627784.090348693     
   11659367.969544929     
   11691000.097539743     
   11722677.343030406     
   11754396.743312841     
   11786155.499799829     
   11817950.973713249     
   11849780.681943573     
   11881642.293070242     
   11913533.623533247     
   11945452.633949600     
   11977397.425564384     
   12009366.236828439     
   12041357.440094156     
   12073369.538419215     
   12105401.162471978     
   12137451.067527302     
   12169518.130546913     
   12201601.347335370     
   12233699.829763394     
   12265812.803052826     
   12297939.603114678     
   12330079.673935212     
   12362232.565002255     
   12394397.928767495     
   12426575.518138837     
   12458765.183997044     
   12490966.872733815     
   12523180.623806007     
   12555406.567301977     
   12587644.921518106     
   12619895.990541369     
   12652160.161835311     
   12684437.903828543     
   12716729.763502233     
   12749036.363976106     
   12781358.402091762     
   12813696.645991782     
   12846051.932694919     
   12878425.165665675     
   12910817.312380251     
   12943229.401887560     
   12975662.522365551     
   13008117.818675138     
   13040596.489911186     
   13073099.786951372     
   13105629.010006147     
   13138185.506168934     
   13170770.666968893     
   13203385.925928909     
   13236032.756129483     
   13268712.667780250     
   13301427.205801833     
   13334177.947420280     
   13366966.499775333     
   13399794.497545056     
   13432663.600589542     
   13465575.491615396     
   13498531.873863172     
   13531534.468820779     
   13564585.013964055     
   13597685.260527873     
   13630836.971309487     
   13664041.918505421     
   13697301.881586218     
   13730618.645209387     
   13763993.997172860     
   13797429.726411711     
   13830927.621039260     
   13864489.466435326     
   13898117.043381942     
   13931812.126249839     
