          42           2   6.8527486904156297E-003 ---------------------------------------------------
          42           3   8.8826475976245980E-009 ---------------------------------------------------
          43           1   265.56512709865609      ---------------------------------------------------
          43           2   7.2994853159907037E-003 ---------------------------------------------------
          43           3   4.0798487778273275E-009 ---------------------------------------------------
          44           1   274.82252776530447      ---------------------------------------------------
          44           2   7.7506967007554498E-003 ---------------------------------------------------
          44           3   7.5171513865176251E-009 ---------------------------------------------------
          45           1   283.67128931798186      ---------------------------------------------------
          45           2   8.2034219620993019E-003 ---------------------------------------------------
          45           3   6.1375796449839901E-009 ---------------------------------------------------
          46           1   292.12180050210333      ---------------------------------------------------
          46           2   8.6548984303389496E-003 ---------------------------------------------------
          46           3   2.7831351750101798E-008 ---------------------------------------------------
          47           1   300.18448063321580      ---------------------------------------------------
          47           2   9.1027970529783883E-003 ---------------------------------------------------
          47           3   4.7219712786141436E-009 ---------------------------------------------------
          48           1   307.86974598674431      ---------------------------------------------------
          48           2   9.5449727748025889E-003 ---------------------------------------------------
          48           3   1.8197445020962837E-010 ---------------------------------------------------
          49           1   315.18797882768854      ---------------------------------------------------
          49           2   9.9796118035842124E-003 ---------------------------------------------------
          49           3   5.1945474078855699E-010 ---------------------------------------------------
          50           1   322.14949907163037      ---------------------------------------------------
          50           2   1.0405213791322733E-002 ---------------------------------------------------
          50           3   3.6747807540495113E-009 ---------------------------------------------------
          51           1   328.76453902572388      ---------------------------------------------------
          51           2   1.0820347303273083E-002 ---------------------------------------------------
          51           3   8.2297225516130650E-009 ---------------------------------------------------
          52           1   335.04322075464194      ---------------------------------------------------
          52           2   1.1223976166423082E-002 ---------------------------------------------------
          52           3   1.9077165912729491E-009 ---------------------------------------------------
          53           1   340.99553649078848      ---------------------------------------------------
          53           2   1.1615117793515563E-002 ---------------------------------------------------
          53           3   7.3245469737917317E-009 ---------------------------------------------------
          54           1   346.63133156071416      ---------------------------------------------------
          54           2   1.1992949966313129E-002 ---------------------------------------------------
          54           3   1.9632141644947594E-008 ---------------------------------------------------
          55           1   351.96028999730424      ---------------------------------------------------
          55           2   1.2356922202005268E-002 ---------------------------------------------------
          55           3   1.0460188231137746E-008 ---------------------------------------------------
          56           1   356.99192239302101      ---------------------------------------------------
          56           2   1.2706402006299982E-002 ---------------------------------------------------
          56           3   3.0760261281341569E-008 ---------------------------------------------------
          57           1   361.73555591018561      ---------------------------------------------------
          57           2   1.3041120420443707E-002 ---------------------------------------------------
          57           3   8.9514719698158686E-009 ---------------------------------------------------
          58           1   366.20032641409847      ---------------------------------------------------
          58           2   1.3360718734649890E-002 ---------------------------------------------------
          58           3   1.2223698028558639E-008 ---------------------------------------------------
          59           1   370.39517225541294      ---------------------------------------------------
          59           2   1.3664996778424260E-002 ---------------------------------------------------
          59           3   4.5182270345197358E-009 ---------------------------------------------------
          60           1   374.32882963743526      ---------------------------------------------------
          60           2   1.3953840617643893E-002 ---------------------------------------------------
          60           3   4.5978541135491811E-009 ---------------------------------------------------
          61           1   378.00982934660863      ---------------------------------------------------
          61           2   1.4227250609666802E-002 ---------------------------------------------------
          61           3   2.3679907493254328E-008 ---------------------------------------------------
          62           1   381.44649490345626      ---------------------------------------------------
          62           2   1.4485086227126092E-002 ---------------------------------------------------
          62           3   1.0293948909614560E-008 ---------------------------------------------------
          63           1   384.64694144487373      ---------------------------------------------------
          63           2   1.4727532793538752E-002 ---------------------------------------------------
          63           3   1.8553251908879076E-008 ---------------------------------------------------
          64           1   387.61907590325444      ---------------------------------------------------
          64           2   1.4954657052376811E-002 ---------------------------------------------------
          64           3   5.3164329217925548E-009 ---------------------------------------------------
          65           1   390.37059773790355      ---------------------------------------------------
          65           2   1.5166638465425358E-002 ---------------------------------------------------
          65           3   1.3804490353239515E-008 ---------------------------------------------------
          66           1   392.90900042558678      ---------------------------------------------------
          66           2   1.5363652549377634E-002 ---------------------------------------------------
          66           3   1.9268695208960048E-008 ---------------------------------------------------
          67           1   395.24157348472210      ---------------------------------------------------
          67           2   1.5545905236428298E-002 ---------------------------------------------------
          67           3   4.9909054390419152E-009 ---------------------------------------------------
          68           1   397.37540508712311      ---------------------------------------------------
          68           2   1.5713643929178272E-002 ---------------------------------------------------
          68           3   1.1457348019504251E-009 ---------------------------------------------------
          69           1   399.31738486076853      ---------------------------------------------------
          69           2   1.5867176718663188E-002 ---------------------------------------------------
          69           3   1.5684422786277639E-009 ---------------------------------------------------
          70           1   401.07420734218078      ---------------------------------------------------
          70           2   1.6006770420844765E-002 ---------------------------------------------------
          70           3   2.5609784903740019E-008 ---------------------------------------------------
          71           1   402.65237532104277      ---------------------------------------------------
          71           2   1.6132729047093147E-002 ---------------------------------------------------
          71           3   1.4736772819447111E-008 ---------------------------------------------------
          72           1   404.05820363700298      ---------------------------------------------------
          72           2   1.6245404654592135E-002 ---------------------------------------------------
          72           3   4.6641124763601764E-009 ---------------------------------------------------
          73           1   405.29782307419015      ---------------------------------------------------
          73           2   1.6345122285507795E-002 ---------------------------------------------------
          73           3   7.5062747087759043E-009 ---------------------------------------------------
          74           1   406.37718440654015      ---------------------------------------------------
          74           2   1.6432238907046280E-002 ---------------------------------------------------
          74           3   6.9029564489706747E-009 ---------------------------------------------------
          75           1   407.30206245003109      ---------------------------------------------------
          75           2   1.6507074754040736E-002 ---------------------------------------------------
          75           3   7.3201518839231813E-010 ---------------------------------------------------
          76           1   408.07806022010232      ---------------------------------------------------
          76           2   1.6570055443887462E-002 ---------------------------------------------------
          76           3   3.5043056049822806E-009 ---------------------------------------------------
          77           1   408.71061314075558      ---------------------------------------------------
          77           2   1.6621490162333424E-002 ---------------------------------------------------
          77           3   6.9338810347836912E-009 ---------------------------------------------------
          78           1   409.20499319924619      ---------------------------------------------------
          78           2   1.6661751570094026E-002 ---------------------------------------------------
          78           3   7.9595059047592642E-009 ---------------------------------------------------
          79           1   409.56631309869721      ---------------------------------------------------
          79           2   1.6691292791682646E-002 ---------------------------------------------------
          79           3   1.0548789709483129E-009 ---------------------------------------------------
          80           1   409.79953051335144      ---------------------------------------------------
          80           2   1.6710398217447485E-002 ---------------------------------------------------
          80           3   1.4617166627524034E-009 ---------------------------------------------------
          81           1   409.90945207790833      ---------------------------------------------------
          81           2   1.6719457604093046E-002 ---------------------------------------------------
          81           3   1.3185404262693647E-008 ---------------------------------------------------
          82           1   409.90073748067891      ---------------------------------------------------
          82           2   1.6718861558702613E-002 ---------------------------------------------------
          82           3   1.1676136385137828E-008 ---------------------------------------------------
          83           1   409.77790351400972      ---------------------------------------------------
          83           2   1.6708977726863656E-002 ---------------------------------------------------
          83           3   2.2494279518868196E-009 ---------------------------------------------------
          84           1   409.54532795416128      ---------------------------------------------------
          84           2   1.6690144977985284E-002 ---------------------------------------------------
          84           3   9.0469455461317344E-009 ---------------------------------------------------
          85           1   409.20725345019844      ---------------------------------------------------
          85           2   1.6662727986439720E-002 ---------------------------------------------------
          85           3   2.8867694895270553E-010 ---------------------------------------------------
          86           1   408.76779129631160      ---------------------------------------------------
          86           2   1.6627084135480478E-002 ---------------------------------------------------
          86           3   6.3205130066658799E-009 ---------------------------------------------------
          87           1   408.23092512019622      ---------------------------------------------------
          87           2   1.6583560348563901E-002 ---------------------------------------------------
          87           3   1.5120057756152546E-008 ---------------------------------------------------
          88           1   407.60051451905747      ---------------------------------------------------
          88           2   1.6532516377733342E-002 ---------------------------------------------------
          88           3   7.7787007124960788E-009 ---------------------------------------------------
          89           1   406.88029869140541      ---------------------------------------------------
          89           2   1.6474285280544516E-002 ---------------------------------------------------
          89           3   4.6490416136293698E-009 ---------------------------------------------------
          90           1   406.07389974285866      ---------------------------------------------------
          90           2   1.6409181432844047E-002 ---------------------------------------------------
          90           3   9.7716286332856391E-009 ---------------------------------------------------
          91           1   405.18482618482363      ---------------------------------------------------
          91           2   1.6337578690083388E-002 ---------------------------------------------------
          91           3   1.9211149723999427E-008 ---------------------------------------------------
          92           1   404.21647616794837      ---------------------------------------------------
          92           2   1.6259673765000905E-002 ---------------------------------------------------
          92           3   1.7198212110867746E-008 ---------------------------------------------------
          93           1   403.17214064324929      ---------------------------------------------------
          93           2   1.6175898231320186E-002 ---------------------------------------------------
          93           3   9.9570832096130591E-010 ---------------------------------------------------
          94           1   402.05500659233604      ---------------------------------------------------
          94           2   1.6086512879166872E-002 ---------------------------------------------------
          94           3   1.4366829301749515E-009 ---------------------------------------------------
          95           1   400.86816000574981      ---------------------------------------------------
          95           2   1.5991794071020748E-002 ---------------------------------------------------
          95           3   1.7179692953923459E-008 ---------------------------------------------------
          96           1   399.61458882416144      ---------------------------------------------------
          96           2   1.5892063345270081E-002 ---------------------------------------------------
          96           3   2.1164650170800368E-008 ---------------------------------------------------
          97           1   398.29718588869764      ---------------------------------------------------
          97           2   1.5787579148461090E-002 ---------------------------------------------------
          97           3   7.9276081990294367E-009 ---------------------------------------------------
          98           1   396.91875160047402      ---------------------------------------------------
          98           2   1.5678632407530157E-002 ---------------------------------------------------
          98           3   6.7598327975930720E-010 ---------------------------------------------------
          99           1   395.48199683935172      ---------------------------------------------------
          99           2   1.5565430001601887E-002 ---------------------------------------------------
          99           3   4.0991004038443068E-009 ---------------------------------------------------
         100           1   393.98954538319396      ---------------------------------------------------
         100           2   1.5448299756126859E-002 ---------------------------------------------------
         100           3   1.4816686147314813E-008 ---------------------------------------------------
         101           1   392.44393670389087      ---------------------------------------------------
         101           2   1.5327466497714166E-002 ---------------------------------------------------
         101           3   1.8612960738594442E-008 ---------------------------------------------------
         102           1   390.84762829286240      ---------------------------------------------------
         102           2   1.5203132224973517E-002 ---------------------------------------------------
         102           3   1.7080785883145694E-008 ---------------------------------------------------
         103           1   389.20299819113552      ---------------------------------------------------
         103           2   1.5075562390717123E-002 ---------------------------------------------------
         103           3   8.6541065812451538E-009 ---------------------------------------------------
         104           1   387.51234728791434      ---------------------------------------------------
         104           2   1.4944964622892885E-002 ---------------------------------------------------
         104           3   8.1778392357016634E-009 ---------------------------------------------------
         105           1   385.77790162695464      ---------------------------------------------------
         105           2   1.4811588264851912E-002 ---------------------------------------------------
         105           3   8.5161861950528008E-010 ---------------------------------------------------
         106           1   384.00181468465706      ---------------------------------------------------
         106           2   1.4675613616868536E-002 ---------------------------------------------------
         106           3   7.7703407109670456E-009 ---------------------------------------------------
         107           1   382.18616948917133      ---------------------------------------------------
         107           2   1.4537265311865047E-002 ---------------------------------------------------
         107           3   9.3628985946034819E-009 ---------------------------------------------------
         108           1   380.33298070350355      ---------------------------------------------------
         108           2   1.4396732514321867E-002 ---------------------------------------------------
         108           3   8.8698662476740530E-009 ---------------------------------------------------
         109           1   378.44419672049889      ---------------------------------------------------
         109           2   1.4254172741800445E-002 ---------------------------------------------------
         109           3   9.3050799026844396E-009 ---------------------------------------------------
         110           1   376.52170155359170      ---------------------------------------------------
         110           2   1.4109823741872710E-002 ---------------------------------------------------
         110           3   2.2344451770259187E-008 ---------------------------------------------------
         111           1   374.56731688042930      ---------------------------------------------------
         111           2   1.3963796915012863E-002 ---------------------------------------------------
         111           3   2.0649087289592529E-009 ---------------------------------------------------
         112           1   372.58280381589350      ---------------------------------------------------
         112           2   1.3816343109153325E-002 ---------------------------------------------------
         112           3   4.1895957696223330E-009 ---------------------------------------------------
         113           1   370.56986481933228      ---------------------------------------------------
         113           2   1.3667528348585825E-002 ---------------------------------------------------
         113           3   9.3489409504254174E-009 ---------------------------------------------------
         114           1   368.53014528626858      ---------------------------------------------------
         114           2   1.3517568842696113E-002 ---------------------------------------------------
         114           3   1.0399972516052826E-009 ---------------------------------------------------
         115           1   366.46523548420981      ---------------------------------------------------
         115           2   1.3366579713601178E-002 ---------------------------------------------------
         115           3   1.1276007474267669E-008 ---------------------------------------------------
         116           1   364.37667202552115      ---------------------------------------------------
         116           2   1.3214740122995399E-002 ---------------------------------------------------
         116           3   2.2365459437375000E-009 ---------------------------------------------------
         117           1   362.26593961858850      ---------------------------------------------------
         117           2   1.3062151194267672E-002 ---------------------------------------------------
         117           3   1.4224258015378470E-008 ---------------------------------------------------
         118           1   360.13447249477940      ---------------------------------------------------
         118           2   1.2908957442778360E-002 ---------------------------------------------------
         118           3   1.9419544839763205E-009 ---------------------------------------------------
         119           1   357.98365608904680      ---------------------------------------------------
         119           2   1.2755308128446311E-002 ---------------------------------------------------
         119           3   7.7336779589153662E-011 ---------------------------------------------------
         120           1   355.81482839615120      ---------------------------------------------------
         120           2   1.2601304213120591E-002 ---------------------------------------------------
         120           3   8.6537989844084145E-009 ---------------------------------------------------
         121           1   353.62928145095987      ---------------------------------------------------
         121           2   1.2447019390887066E-002 ---------------------------------------------------
         121           3   1.6071368613040837E-008 ---------------------------------------------------
         122           1   351.42826268959635      ---------------------------------------------------
         122           2   1.2292627763980319E-002 ---------------------------------------------------
         122           3   5.2575302777584242E-009 ---------------------------------------------------
         123           1   349.21297631276747      ---------------------------------------------------
         123           2   1.2138211970735292E-002 ---------------------------------------------------
         123           3   1.3213214432896827E-008 ---------------------------------------------------
         124           1   346.98458466953844      ---------------------------------------------------
         124           2   1.1983849043053281E-002 ---------------------------------------------------
         124           3   1.4901570296781469E-009 ---------------------------------------------------
         125           1   344.74420937484945      ---------------------------------------------------
         125           2   1.1829673513062034E-002 ---------------------------------------------------
         125           3   3.6893050852127300E-009 ---------------------------------------------------
         126           1   342.49293272395096      ---------------------------------------------------
         126           2   1.1675714216062980E-002 ---------------------------------------------------
         126           3   1.6790530870527458E-009 ---------------------------------------------------
         127           1   340.23179874278333      ---------------------------------------------------
         127           2   1.1522093163755484E-002 ---------------------------------------------------
         127           3   4.9535667565042040E-009 ---------------------------------------------------
         128           1   337.96181443202551      ---------------------------------------------------
         128           2   1.1368951350449151E-002 ---------------------------------------------------
         128           3   6.4570911777461255E-009 ---------------------------------------------------
         129           1   335.68395092792969      ---------------------------------------------------
         129           2   1.1216243543490746E-002 ---------------------------------------------------
         129           3   1.8222569067446503E-009 ---------------------------------------------------
         130           1   333.39914447192120      ---------------------------------------------------
         130           2   1.1064136807400007E-002 ---------------------------------------------------
         130           3   8.6665583106699969E-009 ---------------------------------------------------
         131           1   331.10829762967967      ---------------------------------------------------
         131           2   1.0912659793916396E-002 ---------------------------------------------------
         131           3   5.7388085105758667E-009 ---------------------------------------------------
         132           1   328.81228022502557      ---------------------------------------------------
         132           2   1.0761904509860714E-002 ---------------------------------------------------
         132           3   8.9447926454921090E-010 ---------------------------------------------------
         133           1   326.51193038283355      ---------------------------------------------------
         133           2   1.0611883989174073E-002 ---------------------------------------------------
         133           3   2.6513938418094259E-010 ---------------------------------------------------
         134           1   324.20805546244043      ---------------------------------------------------
         134           2   1.0462701132251276E-002 ---------------------------------------------------
         134           3   3.2667330586230159E-009 ---------------------------------------------------
         135           1   321.90143306749758      ---------------------------------------------------
         135           2   1.0314409922396905E-002 ---------------------------------------------------
         135           3   1.5963799709376023E-008 ---------------------------------------------------
         136           1   319.59281194080586      ---------------------------------------------------
         136           2   1.0167035245701436E-002 ---------------------------------------------------
         136           3   1.4288139255636229E-008 ---------------------------------------------------
         137           1   317.28291280930972      ---------------------------------------------------
         137           2   1.0020620763017038E-002 ---------------------------------------------------
         137           3   1.1651371109307496E-008 ---------------------------------------------------
         138           1   314.97242930002324      ---------------------------------------------------
         138           2   9.8752556095556155E-003 ---------------------------------------------------
         138           3   2.4238750890088357E-009 ---------------------------------------------------
         139           1   312.66202880722233      ---------------------------------------------------
         139           2   9.7309626597053001E-003 ---------------------------------------------------
         139           3   9.3938296601647634E-009 ---------------------------------------------------
         140           1   310.35235322242363      ---------------------------------------------------
         140           2   9.5877446834456356E-003 ---------------------------------------------------
         140           3   5.4576313617134821E-009 ---------------------------------------------------
         141           1   308.04401976402198      ---------------------------------------------------
         141           2   9.4457116696477841E-003 ---------------------------------------------------
         141           3   4.7740625390002750E-009 ---------------------------------------------------
         142           1   305.73762180209553      ---------------------------------------------------
         142           2   9.3048188466595908E-003 ---------------------------------------------------
         142           3   1.1225614882235046E-008 ---------------------------------------------------
         143           1   303.43372947841721      ---------------------------------------------------
         143           2   9.1651499913378287E-003 ---------------------------------------------------
         143           3   9.9805106493384099E-009 ---------------------------------------------------
         144           1   301.13289061185839      ---------------------------------------------------
         144           2   9.0267258624461694E-003 ---------------------------------------------------
         144           3   1.7082749080258014E-008 ---------------------------------------------------
         145           1   298.83563117647776      ---------------------------------------------------
         145           2   8.8895536791619486E-003 ---------------------------------------------------
         145           3   5.0980751103080968E-009 ---------------------------------------------------
         146           1   296.54245617743828      ---------------------------------------------------
         146           2   8.7536804205897625E-003 ---------------------------------------------------
         146           3   4.1712344125394948E-009 ---------------------------------------------------
         147           1   294.25385021394942      ---------------------------------------------------
         147           2   8.6191140688198341E-003 ---------------------------------------------------
         147           3   4.4988284843940369E-009 ---------------------------------------------------
         148           1   291.97027812194659      ---------------------------------------------------
         148           2   8.4858881653733370E-003 ---------------------------------------------------
         148           3   6.5991876050021931E-009 ---------------------------------------------------
         149           1   289.69218563584479      ---------------------------------------------------
         149           2   8.3540092887108477E-003 ---------------------------------------------------
         149           3   1.4613466490606925E-008 ---------------------------------------------------
         150           1   287.42000001229712      ---------------------------------------------------
         150           2   8.2235029366849750E-003 ---------------------------------------------------
         150           3   3.9284960387793155E-009 ---------------------------------------------------
         151           1   285.15413050281347      ---------------------------------------------------
         151           2   8.0943877304612191E-003 ---------------------------------------------------
         151           3   2.3960060914193754E-009 ---------------------------------------------------
         152           1   282.89496903162285      ---------------------------------------------------
         152           2   7.9666478791134941E-003 ---------------------------------------------------
         152           3   1.1866275662134633E-008 ---------------------------------------------------
         153           1   280.64289069137476      ---------------------------------------------------
         153           2   7.8403679613475059E-003 ---------------------------------------------------
         153           3   2.6034822678651930E-009 ---------------------------------------------------
         154           1   278.39825438791240      ---------------------------------------------------
         154           2   7.7154621881412311E-003 ---------------------------------------------------
         154           3   6.2674665198292371E-009 ---------------------------------------------------
         155           1   276.16140317467938      ---------------------------------------------------
         155           2   7.5919960206153967E-003 ---------------------------------------------------
         155           3   8.9486272675041616E-009 ---------------------------------------------------
         156           1   273.93266488576563      ---------------------------------------------------
         156           2   7.4699686176238726E-003 ---------------------------------------------------
         156           3   7.1549121838598851E-009 ---------------------------------------------------
         157           1   271.71235264654945      ---------------------------------------------------
         157           2   7.3493615788888141E-003 ---------------------------------------------------
         157           3   1.6888981735773155E-008 ---------------------------------------------------
         158           1   269.50076520468707      ---------------------------------------------------
         158           2   7.2302729345424420E-003 ---------------------------------------------------
         158           3   2.8293373431781881E-008 ---------------------------------------------------
         159           1   267.29818757537674      ---------------------------------------------------
         159           2   7.1125872621222632E-003 ---------------------------------------------------
         159           3   2.3161073487868486E-008 ---------------------------------------------------
         160           1   265.10489140085798      ---------------------------------------------------
         160           2   6.9963548614666322E-003 ---------------------------------------------------
         160           3   3.2149660489457071E-009 ---------------------------------------------------
         161           1   262.92113527071626      ---------------------------------------------------
         161           2   6.8815781051782101E-003 ---------------------------------------------------
         161           3   1.3815146859926690E-008 ---------------------------------------------------
         162           1   260.74716538483801      ---------------------------------------------------
         162           2   6.7682944418075647E-003 ---------------------------------------------------
         162           3   6.3001448358882632E-009 ---------------------------------------------------
         163           1   258.58321577732937      ---------------------------------------------------
         163           2   6.6564453142049168E-003 ---------------------------------------------------
         163           3   1.4111652829249132E-009 ---------------------------------------------------
         164           1   256.42950874715501      ---------------------------------------------------
         164           2   6.5460235302201202E-003 ---------------------------------------------------
         164           3   1.0696748570343294E-008 ---------------------------------------------------
         165           1   254.28625527805116      ---------------------------------------------------
         165           2   6.4370811577617064E-003 ---------------------------------------------------
         165           3   7.2051679117106966E-010 ---------------------------------------------------
         166           1   252.15365541322348      ---------------------------------------------------
         166           2   6.3295748263069735E-003 ---------------------------------------------------
         166           3   3.7577694667241235E-009 ---------------------------------------------------
         167           1   250.03189856460463      ---------------------------------------------------
         167           2   6.2235239883953299E-003 ---------------------------------------------------
         167           3   1.0747896559882397E-008 ---------------------------------------------------
         168           1   247.92116396558421      ---------------------------------------------------
         168           2   6.1189279772858058E-003 ---------------------------------------------------
         168           3   7.8891989473623064E-009 ---------------------------------------------------
         169           1   245.82162088835881      ---------------------------------------------------
         169           2   6.0157358482782084E-003 ---------------------------------------------------
         169           3   2.2075876816159383E-008 ---------------------------------------------------
         170           1   243.73342900812364      ---------------------------------------------------
         170           2   5.9139692182947632E-003 ---------------------------------------------------
         170           3   9.2813476816385679E-009 ---------------------------------------------------
         171           1   241.65673883035211      ---------------------------------------------------
         171           2   5.8136471715171086E-003 ---------------------------------------------------
         171           3   1.2717442215041628E-011 ---------------------------------------------------
         172           1   239.59169184218680      ---------------------------------------------------
         172           2   5.7147140188694790E-003 ---------------------------------------------------
         172           3   1.1513911831417858E-008 ---------------------------------------------------
         173           1   237.53842092165513      ---------------------------------------------------
         173           2   5.6171884107978649E-003 ---------------------------------------------------
         173           3   1.5644127446929829E-008 ---------------------------------------------------
         174           1   235.49705058349375      ---------------------------------------------------
         174           2   5.5210873811287944E-003 ---------------------------------------------------
         174           3   5.2198773657351246E-009 ---------------------------------------------------
         175           1   233.46769729388913      ---------------------------------------------------
         175           2   5.4263643087384180E-003 ---------------------------------------------------
